api_route,file_path_server,frontend_files_that_call_it
/api/organizacao/loja/products/[id]/options/[optionId]/values/[valueId],app/api/organizacao/loja/products/[id]/options/[optionId]/values/[valueId]/route.ts,
/api/organizacao/loja/products/[id]/options/[optionId]/values,app/api/organizacao/loja/products/[id]/options/[optionId]/values/route.ts,
/api/organizacao/loja/products/[id]/options,app/api/organizacao/loja/products/[id]/options/route.ts,
/api/organizacao/loja/products/[id],app/api/organizacao/loja/products/[id]/route.ts,
/api/organizacao/loja/products/[id]/variants/[variantId],app/api/organizacao/loja/products/[id]/variants/[variantId]/route.ts,
/api/organizacao/loja/products/[id]/variants,app/api/organizacao/loja/products/[id]/variants/route.ts,
/api/organizacao/loja/products,app/api/organizacao/loja/products/route.ts,app/organizacao/(dashboard)/loja/page.tsx
/api/organizacao/loja,app/api/organizacao/loja/route.ts,app/organizacao/(dashboard)/loja/page.tsx
/api/organizacao/loja/shipments/[shipmentId],app/api/organizacao/loja/shipments/[shipmentId]/route.ts,
/api/organizacao/loja/shipping/methods/[methodId],app/api/organizacao/loja/shipping/methods/[methodId]/route.ts,
/api/organizacao/loja/shipping/methods/[methodId]/tiers,app/api/organizacao/loja/shipping/methods/[methodId]/tiers/route.ts,
/api/organizacao/loja/shipping/settings,app/api/organizacao/loja/shipping/settings/route.ts,app/organizacao/(dashboard)/loja/page.tsx
/api/organizacao/loja/shipping/tiers/[tierId],app/api/organizacao/loja/shipping/tiers/[tierId]/route.ts,
/api/organizacao/loja/shipping/zones/[zoneId]/methods,app/api/organizacao/loja/shipping/zones/[zoneId]/methods/route.ts,
/api/organizacao/loja/shipping/zones/[zoneId],app/api/organizacao/loja/shipping/zones/[zoneId]/route.ts,
/api/organizacao/loja/shipping/zones,app/api/organizacao/loja/shipping/zones/route.ts,
/api/organizacao/loyalty/programa,app/api/organizacao/loyalty/programa/route.ts,app/organizacao/(dashboard)/crm/loyalty/page.tsx
/api/organizacao/loyalty/recompensas,app/api/organizacao/loyalty/recompensas/route.ts,app/organizacao/(dashboard)/crm/loyalty/page.tsx
/api/organizacao/loyalty/regras,app/api/organizacao/loyalty/regras/route.ts,app/organizacao/(dashboard)/crm/loyalty/page.tsx
/api/organizacao/marketing/overview,app/api/organizacao/marketing/overview/route.ts,app/organizacao/DashboardClient.tsx
/api/organizacao/me,app/api/organizacao/me/route.ts,app/organizacao/(dashboard)/eventos/EventEditClient.tsx; app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/organizacao/(dashboard)/eventos/novo/page.tsx; app/organizacao/(dashboard)/reservas/page.tsx; app/organizacao/(dashboard)/settings/page.tsx; app/organizacao/(dashboard)/staff/page.tsx; app/organizacao/DashboardClient.tsx; app/organizacao/ObjectiveSubnav.tsx; app/organizacao/OrganizationDashboardShell.tsx; app/organizacao/OrganizationPublicProfilePanel.tsx; app/organizacao/OrganizationTopBar.tsx; app/organizacao/pagamentos/FinanceAlertsPanel.tsx
/api/organizacao/mensagens/broadcast,app/api/organizacao/mensagens/broadcast/route.ts,
/api/organizacao/mensagens/history,app/api/organizacao/mensagens/history/route.ts,
/api/organizacao/ops/feed,app/api/organizacao/ops/feed/route.ts,
/api/organizacao/organizations/[id],app/api/organizacao/organizations/[id]/route.ts,app/organizacao/(dashboard)/settings/page.tsx
/api/organizacao/organizations/leave,app/api/organizacao/organizations/leave/route.ts,app/organizacao/(dashboard)/staff/page.tsx
/api/organizacao/organizations/members/invites,app/api/organizacao/organizations/members/invites/route.ts,app/convites/organizacoes/OrganizationInvitesClient.tsx; app/organizacao/(dashboard)/padel/PadelHubClient.tsx; app/organizacao/(dashboard)/staff/page.tsx
/api/organizacao/organizations/members/permissions,app/api/organizacao/organizations/members/permissions/route.ts,app/organizacao/(dashboard)/staff/page.tsx
/api/organizacao/organizations/members,app/api/organizacao/organizations/members/route.ts,app/organizacao/(dashboard)/chat/ChatInternoV2Client.tsx; app/organizacao/(dashboard)/chat/preview/useChatPreviewData.ts; app/organizacao/(dashboard)/padel/PadelHubClient.tsx; app/organizacao/(dashboard)/reservas/profissionais/page.tsx; app/organizacao/(dashboard)/staff/page.tsx; app/organizacao/DashboardClient.tsx; app/organizacao/promo/PromoCodesClient.tsx
/api/organizacao/organizations/owner/confirm,app/api/organizacao/organizations/owner/confirm/route.ts,
/api/organizacao/organizations/owner/transfer,app/api/organizacao/organizations/owner/transfer/route.ts,app/organizacao/(dashboard)/staff/page.tsx
/api/organizacao/organizations,app/api/organizacao/organizations/route.ts,app/me/page.tsx; app/organizacao/organizations/OrganizationsHubClient.tsx; components/organization/BecomeOrganizationForm.tsx
/api/organizacao/organizations/settings/official-email/confirm,app/api/organizacao/organizations/settings/official-email/confirm/route.ts,app/organizacao/(dashboard)/settings/verify/page.tsx
/api/organizacao/organizations/settings/official-email,app/api/organizacao/organizations/settings/official-email/route.ts,app/organizacao/(dashboard)/settings/page.tsx; app/organizacao/OrganizationDashboardShell.tsx
/api/organizacao/organizations/switch,app/api/organizacao/organizations/switch/route.ts,app/convites/organizacoes/OrganizationInvitesClient.tsx; app/organizacao/OrganizationDashboardShell.tsx; app/organizacao/OrganizationTopBar.tsx; app/organizacao/organizations/OrganizationsHubClient.tsx; components/organization/BecomeOrganizationForm.tsx
/api/organizacao/padel/analytics,app/api/organizacao/padel/analytics/route.ts,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/organizacao/padel/audit,app/api/organizacao/padel/audit/route.ts,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/organizacao/padel/broadcast,app/api/organizacao/padel/broadcast/route.ts,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/organizacao/padel/courts,app/api/organizacao/padel/courts/route.ts,
/api/organizacao/padel/exports/analytics,app/api/organizacao/padel/exports/analytics/route.ts,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/organizacao/padel/exports/bracket,app/api/organizacao/padel/exports/bracket/route.ts,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/organizacao/padel/exports/calendario,app/api/organizacao/padel/exports/calendario/route.ts,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/organizacao/padel/exports/inscritos,app/api/organizacao/padel/exports/inscritos/route.ts,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/organizacao/padel/exports/resultados,app/api/organizacao/padel/exports/resultados/route.ts,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/organizacao/padel/imports/inscritos,app/api/organizacao/padel/imports/inscritos/route.ts,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/organizacao/padel/mix/create,app/api/organizacao/padel/mix/create/route.ts,app/organizacao/(dashboard)/padel/mix/novo/page.tsx
/api/organizacao/padel/pairings/swap,app/api/organizacao/padel/pairings/swap/route.ts,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/organizacao/padel/waitlist/promote,app/api/organizacao/padel/waitlist/promote/route.ts,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/organizacao/padel/waitlist,app/api/organizacao/padel/waitlist/route.ts,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/organizacao/pagamentos/invoices,app/api/organizacao/pagamentos/invoices/route.ts,app/organizacao/pagamentos/invoices/invoices-client.tsx
/api/organizacao/payouts/connect,app/api/organizacao/payouts/connect/route.ts,app/organizacao/DashboardClient.tsx
/api/organizacao/payouts/list,app/api/organizacao/payouts/list/route.ts,app/organizacao/pagamentos/PayoutsPanel.tsx
/api/organizacao/payouts/settings,app/api/organizacao/payouts/settings/route.ts,
/api/organizacao/payouts/status,app/api/organizacao/payouts/status/route.ts,app/organizacao/DashboardClient.tsx
/api/organizacao/payouts/summary,app/api/organizacao/payouts/summary/route.ts,app/organizacao/DashboardClient.tsx
/api/organizacao/payouts/webhook,app/api/organizacao/payouts/webhook/route.ts,
/api/organizacao/policies/[id],app/api/organizacao/policies/[id]/route.ts,app/organizacao/(dashboard)/reservas/politicas/page.tsx
/api/organizacao/policies,app/api/organizacao/policies/route.ts,app/organizacao/(dashboard)/reservas/[id]/page.tsx; app/organizacao/(dashboard)/reservas/politicas/page.tsx
/api/organizacao/promo/[id],app/api/organizacao/promo/[id]/route.ts,app/organizacao/promo/PromoCodesClient.tsx
/api/organizacao/promo,app/api/organizacao/promo/route.ts,app/organizacao/DashboardClient.tsx; app/organizacao/promo/PromoCodesClient.tsx
/api/organizacao/refunds/list,app/api/organizacao/refunds/list/route.ts,app/organizacao/pagamentos/RefundsPanel.tsx
/api/organizacao/reservas/[id]/cancel,app/api/organizacao/reservas/[id]/cancel/route.ts,app/organizacao/(dashboard)/reservas/page.tsx
/api/organizacao/reservas/[id]/checkout,app/api/organizacao/reservas/[id]/checkout/route.ts,app/organizacao/(dashboard)/reservas/page.tsx
/api/organizacao/reservas/[id]/invites,app/api/organizacao/reservas/[id]/invites/route.ts,app/organizacao/(dashboard)/reservas/page.tsx
/api/organizacao/reservas/[id]/no-show,app/api/organizacao/reservas/[id]/no-show/route.ts,app/organizacao/(dashboard)/reservas/page.tsx
/api/organizacao/reservas/[id]/participants,app/api/organizacao/reservas/[id]/participants/route.ts,app/organizacao/(dashboard)/reservas/page.tsx
/api/organizacao/reservas/[id]/reschedule,app/api/organizacao/reservas/[id]/reschedule/route.ts,app/organizacao/(dashboard)/reservas/page.tsx
/api/organizacao/reservas/[id]/split,app/api/organizacao/reservas/[id]/split/route.ts,app/organizacao/(dashboard)/reservas/page.tsx
/api/organizacao/reservas/clientes,app/api/organizacao/reservas/clientes/route.ts,app/organizacao/(dashboard)/reservas/clientes/page.tsx; app/organizacao/(dashboard)/reservas/page.tsx
/api/organizacao/reservas/delays,app/api/organizacao/reservas/delays/route.ts,app/organizacao/(dashboard)/reservas/page.tsx
/api/organizacao/reservas/disponibilidade/[overrideId],app/api/organizacao/reservas/disponibilidade/[overrideId]/route.ts,app/organizacao/(dashboard)/reservas/_components/AvailabilityEditor.tsx
/api/organizacao/reservas/disponibilidade,app/api/organizacao/reservas/disponibilidade/route.ts,app/organizacao/(dashboard)/reservas/_components/AvailabilityEditor.tsx
/api/organizacao/reservas/profissionais/[id],app/api/organizacao/reservas/profissionais/[id]/route.ts,app/organizacao/(dashboard)/reservas/profissionais/page.tsx
/api/organizacao/reservas/profissionais,app/api/organizacao/reservas/profissionais/route.ts,app/organizacao/(dashboard)/reservas/[id]/page.tsx; app/organizacao/(dashboard)/reservas/page.tsx; app/organizacao/(dashboard)/reservas/profissionais/[id]/page.tsx; app/organizacao/(dashboard)/reservas/profissionais/page.tsx; app/organizacao/OrganizationPublicProfilePanel.tsx
/api/organizacao/reservas/recursos/[id],app/api/organizacao/reservas/recursos/[id]/route.ts,app/organizacao/(dashboard)/reservas/recursos/page.tsx
/api/organizacao/reservas/recursos,app/api/organizacao/reservas/recursos/route.ts,app/organizacao/(dashboard)/reservas/[id]/page.tsx; app/organizacao/(dashboard)/reservas/page.tsx; app/organizacao/(dashboard)/reservas/recursos/[id]/page.tsx; app/organizacao/(dashboard)/reservas/recursos/page.tsx; app/organizacao/OrganizationPublicProfilePanel.tsx
/api/organizacao/reservas,app/api/organizacao/reservas/route.ts,app/organizacao/(dashboard)/reservas/page.tsx; app/organizacao/DashboardClient.tsx
/api/organizacao/servicos/[id]/addons/[addonId],app/api/organizacao/servicos/[id]/addons/[addonId]/route.ts,app/organizacao/(dashboard)/reservas/[id]/page.tsx
/api/organizacao/servicos/[id]/addons,app/api/organizacao/servicos/[id]/addons/route.ts,app/organizacao/(dashboard)/reservas/[id]/page.tsx
/api/organizacao/servicos/[id]/disponibilidade/[availabilityId],app/api/organizacao/servicos/[id]/disponibilidade/[availabilityId]/route.ts,
/api/organizacao/servicos/[id]/disponibilidade,app/api/organizacao/servicos/[id]/disponibilidade/route.ts,
/api/organizacao/servicos/[id]/packages/[packageId],app/api/organizacao/servicos/[id]/packages/[packageId]/route.ts,app/organizacao/(dashboard)/reservas/[id]/page.tsx
/api/organizacao/servicos/[id]/packages,app/api/organizacao/servicos/[id]/packages/route.ts,app/organizacao/(dashboard)/reservas/[id]/page.tsx
/api/organizacao/servicos/[id]/packs/[packId],app/api/organizacao/servicos/[id]/packs/[packId]/route.ts,app/organizacao/(dashboard)/reservas/[id]/page.tsx
/api/organizacao/servicos/[id]/packs,app/api/organizacao/servicos/[id]/packs/route.ts,app/organizacao/(dashboard)/reservas/[id]/page.tsx
/api/organizacao/servicos/[id],app/api/organizacao/servicos/[id]/route.ts,app/organizacao/(dashboard)/reservas/[id]/page.tsx
/api/organizacao/servicos,app/api/organizacao/servicos/route.ts,app/organizacao/(dashboard)/padel/PadelHubClient.tsx; app/organizacao/(dashboard)/reservas/novo/page.tsx; app/organizacao/(dashboard)/reservas/page.tsx; app/organizacao/(dashboard)/reservas/servicos/page.tsx; app/organizacao/DashboardClient.tsx
/api/organizacao/tournaments/[id]/featured-match,app/api/organizacao/tournaments/[id]/featured-match/route.ts,app/eventos/[slug]/EventLiveClient.tsx
/api/organizacao/tournaments/[id]/finance,app/api/organizacao/tournaments/[id]/finance/route.ts,
/api/organizacao/tournaments/[id]/generate,app/api/organizacao/tournaments/[id]/generate/route.ts,app/organizacao/(dashboard)/tournaments/[id]/live/page.tsx
/api/organizacao/tournaments/[id]/live,app/api/organizacao/tournaments/[id]/live/route.ts,app/organizacao/(dashboard)/tournaments/[id]/live/page.tsx
/api/organizacao/tournaments/[id]/matches/[matchId]/edit,app/api/organizacao/tournaments/[id]/matches/[matchId]/edit/route.ts,
/api/organizacao/tournaments/[id]/matches/[matchId]/notify,app/api/organizacao/tournaments/[id]/matches/[matchId]/notify/route.ts,
/api/organizacao/tournaments/[id]/matches/[matchId]/result,app/api/organizacao/tournaments/[id]/matches/[matchId]/result/route.ts,app/eventos/[slug]/EventLiveClient.tsx
/api/organizacao/tournaments/[id]/matches/[matchId]/undo,app/api/organizacao/tournaments/[id]/matches/[matchId]/undo/route.ts,app/eventos/[slug]/EventLiveClient.tsx
/api/organizacao/tournaments/[id]/matches/schedule,app/api/organizacao/tournaments/[id]/matches/schedule/route.ts,
/api/organizacao/tournaments/[id]/participants,app/api/organizacao/tournaments/[id]/participants/route.ts,app/organizacao/(dashboard)/tournaments/[id]/live/page.tsx
/api/organizacao/tournaments/[id],app/api/organizacao/tournaments/[id]/route.ts,
/api/organizacao/tournaments/[id]/rules,app/api/organizacao/tournaments/[id]/rules/route.ts,app/eventos/[slug]/EventLiveClient.tsx
/api/organizacao/tournaments/[id]/sponsors,app/api/organizacao/tournaments/[id]/sponsors/route.ts,app/eventos/[slug]/EventLiveClient.tsx
/api/organizacao/tournaments/[id]/structure,app/api/organizacao/tournaments/[id]/structure/route.ts,
/api/organizacao/tournaments/create,app/api/organizacao/tournaments/create/route.ts,app/organizacao/(dashboard)/eventos/EventLivePrepClient.tsx
/api/organizacao/tournaments/list,app/api/organizacao/tournaments/list/route.ts,
/api/organizacao/trainers/profile,app/api/organizacao/trainers/profile/route.ts,app/organizacao/(dashboard)/treinadores/page.tsx
/api/organizacao/trainers,app/api/organizacao/trainers/route.ts,app/organizacao/(dashboard)/padel/PadelHubClient.tsx; app/organizacao/(dashboard)/staff/page.tsx
/api/organizacao/username,app/api/organizacao/username/route.ts,app/organizacao/OrganizationPublicProfilePanel.tsx
/api/organizacao/venues/recent,app/api/organizacao/venues/recent/route.ts,
/api/organization/official-email,app/api/organization/official-email/route.ts,
/api/organizations/search,app/api/organizations/search/route.ts,app/components/Navbar.tsx; app/social/page.tsx
/api/padel/calendar/auto-schedule,app/api/padel/calendar/auto-schedule/route.ts,app/organizacao/(dashboard)/padel/PadelHubClient.tsx
/api/padel/calendar,app/api/padel/calendar/route.ts,app/organizacao/(dashboard)/padel/PadelHubClient.tsx
/api/padel/categories/my,app/api/padel/categories/my/route.ts,app/organizacao/(dashboard)/eventos/EventEditClient.tsx; app/organizacao/(dashboard)/eventos/novo/page.tsx; app/organizacao/(dashboard)/padel/PadelHubClient.tsx; app/organizacao/(dashboard)/padel/torneios/novo/PadelTournamentWizardClient.tsx
/api/padel/clubs/[id]/courts,app/api/padel/clubs/[id]/courts/route.ts,app/organizacao/(dashboard)/eventos/novo/page.tsx; app/organizacao/(dashboard)/padel/PadelHubClient.tsx; app/organizacao/(dashboard)/padel/torneios/novo/PadelTournamentWizardClient.tsx
/api/padel/clubs/[id]/staff,app/api/padel/clubs/[id]/staff/route.ts,app/organizacao/(dashboard)/eventos/novo/page.tsx; app/organizacao/(dashboard)/padel/PadelHubClient.tsx
/api/padel/clubs,app/api/padel/clubs/route.ts,app/organizacao/(dashboard)/eventos/novo/page.tsx; app/organizacao/(dashboard)/padel/PadelHubClient.tsx; app/organizacao/(dashboard)/padel/PadelHubSection.tsx; app/organizacao/(dashboard)/padel/torneios/novo/PadelTournamentWizardClient.tsx
/api/padel/community/posts/[id]/comments,app/api/padel/community/posts/[id]/comments/route.ts,
/api/padel/community/posts/[id]/reactions,app/api/padel/community/posts/[id]/reactions/route.ts,
/api/padel/community/posts,app/api/padel/community/posts/route.ts,app/organizacao/(dashboard)/padel/PadelHubClient.tsx
/api/padel/discover,app/api/padel/discover/route.ts,
/api/padel/event-categories,app/api/padel/event-categories/route.ts,app/organizacao/(dashboard)/eventos/EventEditClient.tsx; app/organizacao/(dashboard)/padel/PadelHubClient.tsx
/api/padel/live,app/api/padel/live/route.ts,app/eventos/[slug]/PadelPublicTablesClient.tsx; app/eventos/[slug]/monitor/PadelMonitorClient.tsx; app/eventos/[slug]/score/PadelScoreboardClient.tsx; app/widgets/padel/bracket/BracketWidgetClient.tsx; app/widgets/padel/calendar/CalendarWidgetClient.tsx; app/widgets/padel/next/NextMatchesWidgetClient.tsx; app/widgets/padel/standings/StandingsWidgetClient.tsx
/api/padel/matches/[id]/delay,app/api/padel/matches/[id]/delay/route.ts,app/eventos/[slug]/monitor/PadelMonitorClient.tsx; app/organizacao/(dashboard)/padel/PadelHubClient.tsx
/api/padel/matches/[id]/dispute,app/api/padel/matches/[id]/dispute/route.ts,app/[username]/padel/PadelDisputeButton.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/padel/matches/[id]/undo,app/api/padel/matches/[id]/undo/route.ts,app/eventos/[slug]/EventLiveClient.tsx
/api/padel/matches/[id]/walkover,app/api/padel/matches/[id]/walkover/route.ts,
/api/padel/matches/assign,app/api/padel/matches/assign/route.ts,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/padel/matches/generate,app/api/padel/matches/generate/route.ts,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/padel/matches,app/api/padel/matches/route.ts,app/eventos/[slug]/EventLiveClient.tsx; app/eventos/[slug]/PadelPublicTablesClient.tsx; app/eventos/[slug]/monitor/PadelMonitorClient.tsx; app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/widgets/padel/bracket/BracketWidgetClient.tsx; app/widgets/padel/calendar/CalendarWidgetClient.tsx; app/widgets/padel/next/NextMatchesWidgetClient.tsx
/api/padel/onboarding,app/api/padel/onboarding/route.ts,app/me/page.tsx; app/onboarding/padel/page.tsx
/api/padel/ops/summary,app/api/padel/ops/summary/route.ts,app/organizacao/(dashboard)/padel/PadelHubClient.tsx
/api/padel/pairings/[id]/accept,app/api/padel/pairings/[id]/accept/route.ts,
/api/padel/pairings/[id]/assume,app/api/padel/pairings/[id]/assume/route.ts,
/api/padel/pairings/[id]/cancel,app/api/padel/pairings/[id]/cancel/route.ts,
/api/padel/pairings/[id]/checkout,app/api/padel/pairings/[id]/checkout/route.ts,
/api/padel/pairings/[id]/decline,app/api/padel/pairings/[id]/decline/route.ts,
/api/padel/pairings/[id]/invite,app/api/padel/pairings/[id]/invite/route.ts,
/api/padel/pairings/[id]/public,app/api/padel/pairings/[id]/public/route.ts,
/api/padel/pairings/[id]/regularize,app/api/padel/pairings/[id]/regularize/route.ts,
/api/padel/pairings/[id]/reopen,app/api/padel/pairings/[id]/reopen/route.ts,
/api/padel/pairings/[id]/swap,app/api/padel/pairings/[id]/swap/route.ts,
/api/padel/pairings/claim/[token],app/api/padel/pairings/claim/[token]/route.ts,app/eventos/[slug]/EventPageClient.tsx
/api/padel/pairings/invite-status,app/api/padel/pairings/invite-status/route.ts,app/components/notifications/PairingInviteCard.tsx; app/me/bilhetes/[id]/TicketDetailClient.tsx
/api/padel/pairings/my,app/api/padel/pairings/my/route.ts,
/api/padel/pairings/open,app/api/padel/pairings/open/route.ts,app/explorar/_components/ExplorarContent.tsx
/api/padel/pairings,app/api/padel/pairings/route.ts,app/components/checkout/Step1Bilhete.tsx; app/eventos/[slug]/EventPageClient.tsx; app/eventos/[slug]/PadelSignupInline.tsx; app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/padel/pairings/swap/confirm/[token],app/api/padel/pairings/swap/confirm/[token]/route.ts,
/api/padel/players,app/api/padel/players/route.ts,app/organizacao/(dashboard)/padel/PadelHubSection.tsx
/api/padel/public/calendar,app/api/padel/public/calendar/route.ts,app/eventos/[slug]/calendario/page.tsx
/api/padel/public/clubs,app/api/padel/public/clubs/route.ts,app/organizacao/(dashboard)/eventos/novo/page.tsx
/api/padel/public/open-pairings,app/api/padel/public/open-pairings/route.ts,app/padel/duplas/PadelOpenPairingsClient.tsx
/api/padel/rankings,app/api/padel/rankings/route.ts,app/padel/rankings/PadelRankingsClient.tsx
/api/padel/rulesets,app/api/padel/rulesets/route.ts,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/organizacao/(dashboard)/eventos/novo/page.tsx; app/organizacao/(dashboard)/padel/torneios/novo/PadelTournamentWizardClient.tsx
/api/padel/standings,app/api/padel/standings/route.ts,app/eventos/[slug]/PadelPublicTablesClient.tsx; app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/widgets/padel/standings/StandingsWidgetClient.tsx
/api/padel/teams/[id]/members,app/api/padel/teams/[id]/members/route.ts,
/api/padel/teams/entries,app/api/padel/teams/entries/route.ts,app/organizacao/(dashboard)/padel/PadelHubClient.tsx
/api/padel/teams,app/api/padel/teams/route.ts,app/organizacao/(dashboard)/padel/PadelHubClient.tsx
/api/padel/tournaments/config,app/api/padel/tournaments/config/route.ts,app/eventos/[slug]/EventLiveClient.tsx; app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx; app/organizacao/(dashboard)/padel/PadelHubClient.tsx
/api/padel/tournaments/lifecycle,app/api/padel/tournaments/lifecycle/route.ts,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentLifecyclePanel.tsx; app/organizacao/(dashboard)/padel/torneios/novo/PadelTournamentWizardClient.tsx
/api/padel/tournaments/roles,app/api/padel/tournaments/roles/route.ts,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentRolesPanel.tsx
/api/padel/tournaments/seeds,app/api/padel/tournaments/seeds/route.ts,app/organizacao/(dashboard)/eventos/[id]/PadelTournamentTabs.tsx
/api/payments/intent,app/api/payments/intent/route.ts,app/components/checkout/Step2Pagamento.tsx
/api/platform/fees,app/api/platform/fees/route.ts,
/api/profiles/check-username,app/api/profiles/check-username/route.ts,
/api/profiles/save-basic,app/api/profiles/save-basic/route.ts,app/components/autenticação/AuthModal.tsx; app/components/profile/ProfileHeader.tsx; app/onboarding/perfil/page.tsx
/api/qr/[token],app/api/qr/[token]/route.ts,app/components/tickets/TicketCard.tsx; app/components/tickets/TicketLiveQr.tsx; app/components/tickets/TicketQrBox.tsx
/api/servicos/[id]/calendario,app/api/servicos/[id]/calendario/route.ts,app/[username]/_components/ReservasBookingClient.tsx
/api/servicos/[id]/checkout,app/api/servicos/[id]/checkout/route.ts,app/[username]/_components/ReservasBookingClient.tsx
/api/servicos/[id]/creditos/checkout,app/api/servicos/[id]/creditos/checkout/route.ts,
/api/servicos/[id]/creditos,app/api/servicos/[id]/creditos/route.ts,
/api/servicos/[id]/disponibilidade,app/api/servicos/[id]/disponibilidade/route.ts,
/api/servicos/[id]/reservar,app/api/servicos/[id]/reservar/route.ts,app/[username]/_components/ReservasBookingClient.tsx
/api/servicos/[id],app/api/servicos/[id]/route.ts,
/api/servicos/[id]/slots,app/api/servicos/[id]/slots/route.ts,app/[username]/_components/ReservasBookingClient.tsx; app/me/reservas/page.tsx
/api/servicos/list,app/api/servicos/list/route.ts,app/explorar/_components/ExplorarContent.tsx; app/servicos/page.tsx
/api/social/feed,app/api/social/feed/route.ts,app/components/mobile/MobileProfileOverview.tsx; app/components/profile/ProfileHeader.tsx
/api/social/follow,app/api/social/follow/route.ts,app/[username]/FollowClient.tsx; app/components/Navbar.tsx; app/rede/page.tsx; app/social/page.tsx
/api/social/follow-organization,app/api/social/follow-organization/route.ts,app/components/Navbar.tsx; app/components/profile/OrganizationFollowClient.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/social/page.tsx
/api/social/follow-requests/accept,app/api/social/follow-requests/accept/route.ts,app/social/page.tsx
/api/social/follow-requests/cancel,app/api/social/follow-requests/cancel/route.ts,app/[username]/FollowClient.tsx; app/components/Navbar.tsx; app/social/page.tsx
/api/social/follow-requests/decline,app/api/social/follow-requests/decline/route.ts,app/social/page.tsx
/api/social/follow-requests,app/api/social/follow-requests/route.ts,app/social/page.tsx
/api/social/follow-status,app/api/social/follow-status/route.ts,app/[username]/FollowClient.tsx
/api/social/followers,app/api/social/followers/route.ts,app/components/mobile/MobileProfileOverview.tsx; app/components/profile/ProfileHeader.tsx
/api/social/following,app/api/social/following/route.ts,app/components/home/HomePersonalized.tsx
/api/social/organization-follow-status,app/api/social/organization-follow-status/route.ts,app/components/profile/OrganizationFollowClient.tsx
/api/social/organization-followers,app/api/social/organization-followers/route.ts,app/components/profile/OrganizationProfileHeader.tsx
/api/social/suggestions,app/api/social/suggestions/route.ts,app/rede/page.tsx; app/social/page.tsx
/api/social/unfollow,app/api/social/unfollow/route.ts,app/[username]/FollowClient.tsx; app/components/Navbar.tsx; app/rede/page.tsx; app/social/page.tsx
/api/social/unfollow-organization,app/api/social/unfollow-organization/route.ts,app/components/Navbar.tsx; app/components/profile/OrganizationFollowClient.tsx; app/eventos/[slug]/EventLiveClient.tsx; app/social/page.tsx
/api/store/bundles,app/api/store/bundles/route.ts,
/api/store/cart/bundles/[bundleKey],app/api/store/cart/bundles/[bundleKey]/route.ts,components/storefront/StorefrontCartClient.tsx; components/storefront/StorefrontCartOverlay.tsx
/api/store/cart/bundles,app/api/store/cart/bundles/route.ts,components/storefront/StorefrontBundleCard.tsx
/api/store/cart/items/[itemId],app/api/store/cart/items/[itemId]/route.ts,components/storefront/StorefrontCartClient.tsx; components/storefront/StorefrontCartOverlay.tsx
/api/store/cart/items,app/api/store/cart/items/route.ts,components/storefront/StorefrontCartOverlay.tsx; components/storefront/StorefrontProductClient.tsx
/api/store/cart,app/api/store/cart/route.ts,components/storefront/StorefrontCartClient.tsx; components/storefront/StorefrontCartOverlay.tsx; components/storefront/StorefrontCheckoutClient.tsx
/api/store/checkout/prefill,app/api/store/checkout/prefill/route.ts,components/storefront/StorefrontCheckoutClient.tsx
/api/store/checkout,app/api/store/checkout/route.ts,components/storefront/StorefrontCheckoutClient.tsx
/api/store/digital/download,app/api/store/digital/download/route.ts,app/me/compras/loja/page.tsx; components/storefront/StorefrontDownloadsClient.tsx
/api/store/digital/grants,app/api/store/digital/grants/route.ts,app/me/compras/loja/page.tsx; components/storefront/StorefrontDownloadsClient.tsx
